"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"03-03-2020",NA,NA,NA,"Saudi Arabia",2020-03-02 23:53:02,23.885942,45.079162,1,0,0,1,"Saudi Arabia"
"03-03-2020",NA,NA,NA,"Sri Lanka",2020-02-08 03:43:03,7.873054,80.771797,1,0,1,0,"Sri Lanka"
"03-03-2020",NA,"Norfolk County","Massachusetts","United States",2020-03-03 14:33:03,NA,NA,1,0,0,1,"Norfolk County, Massachusetts, United States"
"03-03-2020",NA,"Berkeley","California","United States",2020-03-03 23:53:03,NA,NA,1,0,0,1,"Berkeley, California, United States"
"03-03-2020",NA,"Boston","Massachusetts","United States",2020-02-28 21:13:12,NA,NA,1,0,1,0,"Boston, Massachusetts, United States"
"03-03-2020",NA,"Humboldt County","California","United States",2020-02-21 05:13:09,NA,NA,1,0,0,1,"Humboldt County, California, United States"
"03-03-2020","06037","Los Angeles","California","United States",2020-02-01 19:53:03,34.30828379,-118.2282411,1,0,0,1,"Los Angeles, California, United States"
"03-03-2020",NA,"Madison","Wisconsin","United States",2020-03-03 15:53:03,NA,NA,1,0,1,0,"Madison, Wisconsin, United States"
"03-03-2020",NA,"Maricopa County","Arizona","United States",2020-03-03 17:33:02,NA,NA,1,0,0,1,"Maricopa County, Arizona, United States"
"03-03-2020","36061","New York","New York","United States",2020-03-02 01:53:03,40.7672726,-73.97152637,1,0,0,1,"New York, New York, United States"
"03-03-2020","06059","Orange","California","United States",2020-02-01 19:53:03,33.70147516,-117.7645998,1,0,0,1,"Orange, California, United States"
"03-03-2020",NA,"Placer County","California","United States",2020-03-02 23:53:02,NA,NA,1,0,0,1,"Placer County, California, United States"
"03-03-2020",NA,"San Antonio","Texas","United States",2020-02-13 18:53:02,NA,NA,1,0,0,1,"San Antonio, Texas, United States"
"03-03-2020","12115","Sarasota","Florida","United States",2020-03-02 03:23:06,27.18546175,-82.33174248,1,0,0,1,"Sarasota, Florida, United States"
"03-03-2020",NA,"Sonoma County","California","United States",2020-03-02 20:53:02,NA,NA,1,0,0,1,"Sonoma County, California, United States"
"03-03-2020",NA,"Tempe","Arizona","United States",2020-02-25 21:23:03,NA,NA,1,0,1,0,"Tempe, Arizona, United States"
"03-03-2020","41059","Umatilla","Oregon","United States",2020-03-02 20:23:16,45.59073056,-118.7353826,1,0,0,1,"Umatilla, Oregon, United States"
"03-03-2020",NA,"Wake County","North Carolina","United States",2020-03-03 20:53:02,NA,NA,1,0,0,1,"Wake County, North Carolina, United States"
"03-03-2020",NA,"Westchester County","New York","United States",2020-03-03 14:43:03,NA,NA,1,0,0,1,"Westchester County, New York, United States"
"03-03-2020",NA,NA,NA,"Ukraine",2020-03-03 15:33:02,48.3794,31.1656,1,0,0,1,"Ukraine"
"03-03-2020",NA,NA,"From Diamond Princess","Australia",2020-02-29 02:03:10,NA,NA,0,0,0,0,"From Diamond Princess, Australia"
"03-03-2020",NA,"Lackland","Texas (From Diamond Princess)","United States",2020-02-24 23:33:02,NA,NA,0,0,0,0,"Lackland, Texas (From Diamond Princess), United States"
"03-03-2020",NA,"Omaha","Nebraska (From Diamond Princess)","United States",2020-02-24 23:33:02,NA,NA,0,0,0,0,"Omaha, Nebraska (From Diamond Princess), United States"
"03-03-2020",NA,"Travis","California (From Diamond Princess)","United States",2020-02-24 23:33:02,NA,NA,0,0,0,0,"Travis, California (From Diamond Princess), United States"
"03-03-2020",NA,NA,"Unknown","China",2020-03-03 11:43:02,NA,NA,0,0,0,0,"Unknown, China"
"03-03-2020",NA,NA,NA,"Kiribati",2020-03-03 11:43:02,-3.3704,-168.734,0,0,0,0,"Kiribati"
"03-03-2020",NA,NA,NA,"Palau",2020-03-03 11:43:02,7.515,134.5825,0,0,0,0,"Palau"
"03-03-2020",NA,NA,"Cook Islands","New Zealand",2020-03-03 11:43:02,-21.2367,-159.7777,0,0,0,0,"Cook Islands, New Zealand"
"03-03-2020",NA,NA,NA,"Summer Olympics 2020",2020-03-03 11:43:02,35.6491,139.7737,0,0,0,0,"Summer Olympics 2020"
"03-03-2020",NA,NA,"Johor","Malaysia",2020-03-03 11:43:02,1.4854,103.7618,0,0,0,0,"Johor, Malaysia"
"03-03-2020",NA,NA,"Kedah","Malaysia",2020-03-03 11:43:02,6.1184,100.3685,0,0,0,0,"Kedah, Malaysia"
"03-03-2020",NA,NA,"Kelantan","Malaysia",2020-03-03 11:43:02,6.1254,102.2381,0,0,0,0,"Kelantan, Malaysia"
"03-03-2020",NA,NA,"Melaka","Malaysia",2020-03-03 11:43:02,2.1896,102.2501,0,0,0,0,"Melaka, Malaysia"
"03-03-2020",NA,NA,"Negeri Sembilan","Malaysia",2020-03-03 11:43:02,2.7258,101.9424,0,0,0,0,"Negeri Sembilan, Malaysia"
"03-03-2020",NA,NA,"Pahang","Malaysia",2020-03-03 11:43:02,3.8126,103.3256,0,0,0,0,"Pahang, Malaysia"
"03-03-2020",NA,NA,"Perak","Malaysia",2020-03-03 11:43:02,4.5921,101.0901,0,0,0,0,"Perak, Malaysia"
"03-03-2020",NA,NA,"Perlis","Malaysia",2020-03-03 11:43:02,6.4449,100.2048,0,0,0,0,"Perlis, Malaysia"
"03-03-2020",NA,NA,"Pulau Pinang","Malaysia",2020-03-03 11:43:02,5.4141,100.3288,0,0,0,0,"Pulau Pinang, Malaysia"
"03-03-2020",NA,NA,"Sabah","Malaysia",2020-03-03 11:43:02,5.9788,116.0753,0,0,0,0,"Sabah, Malaysia"
"03-03-2020",NA,NA,"Sarawak","Malaysia",2020-03-03 11:43:02,1.5533,110.3592,0,0,0,0,"Sarawak, Malaysia"
"03-03-2020",NA,NA,"Selangor","Malaysia",2020-03-03 11:43:02,3.0738,101.5183,0,0,0,0,"Selangor, Malaysia"
"03-03-2020",NA,NA,"Terengganu","Malaysia",2020-03-03 11:43:02,5.3117,103.1324,0,0,0,0,"Terengganu, Malaysia"
"03-03-2020",NA,NA,"W.P. Kuala Lumpur","Malaysia",2020-03-03 11:43:02,3.139,101.6869,0,0,0,0,"W.P. Kuala Lumpur, Malaysia"
"03-03-2020",NA,NA,"W.P. Labuan","Malaysia",2020-03-03 11:43:02,5.2831,115.2308,0,0,0,0,"W.P. Labuan, Malaysia"
"03-03-2020",NA,NA,"W.P. Putrajaya","Malaysia",2020-03-03 11:43:02,2.9264,101.6964,0,0,0,0,"W.P. Putrajaya, Malaysia"
"03-03-2020",NA,NA,"Unknown","Malaysia",2020-03-03 11:43:02,NA,NA,0,0,0,0,"Unknown, Malaysia"
"03-03-2020",NA,NA,NA,"Tonga",2020-03-03 11:43:02,-21.179,-175.1982,0,0,0,0,"Tonga"
"03-03-2020",NA,NA,NA,"Winter Olympics 2022",2020-03-03 11:43:02,39.9042,116.4074,0,0,0,0,"Winter Olympics 2022"
"03-03-2020",NA,NA,NA,"Antarctica",2020-03-03 11:43:02,-71.9499,23.347,0,0,0,0,"Antarctica"
"03-03-2020",NA,NA,"Jersey","United Kingdom",2020-03-03 11:43:02,49.2138,-2.1358,0,0,0,0,"Jersey, United Kingdom"
"03-03-2020",NA,NA,"Guernsey","United Kingdom",2020-03-03 11:43:02,49.448196,-2.58949,0,0,0,0,"Guernsey, United Kingdom"
"03-03-2020",NA,NA,NA,"Korea, North",2020-03-03 11:43:02,40.3399,127.5101,0,0,0,0,"Korea, North"
"03-03-2020",NA,NA,"Unknown","Ukraine",2020-03-03 11:43:02,NA,NA,0,0,0,0,"Unknown, Ukraine"
"03-03-2020",NA,NA,"England","United Kingdom",2020-03-03 11:43:02,52.3555,-1.1743,0,4,0,NA,"England, United Kingdom"
"03-03-2020",NA,NA,"Northern Ireland","United Kingdom",2020-03-03 11:43:02,54.7877,-6.4923,0,0,0,0,"Northern Ireland, United Kingdom"
"03-03-2020",NA,NA,"Scotland","United Kingdom",2020-03-03 11:43:02,56.4907,-4.2026,0,0,0,0,"Scotland, United Kingdom"
"03-03-2020",NA,NA,"Wales","United Kingdom",2020-03-03 11:43:02,52.1307,-3.7837,0,0,0,0,"Wales, United Kingdom"
"03-03-2020",NA,NA,NA,"Nauru",2020-03-03 11:43:02,-0.5228,166.9315,0,0,0,0,"Nauru"
"03-03-2020",NA,NA,"Niue","New Zealand",2020-03-03 11:43:02,-19.0544,-169.8672,0,0,0,0,"Niue, New Zealand"
"03-03-2020",NA,NA,NA,"Tuvalu",2020-03-03 11:43:02,-7.1095,177.6493,0,0,0,0,"Tuvalu"
"03-03-2020",NA,NA,"Pitcairn Islands","United Kingdom",2020-03-03 11:43:02,-24.3768,-128.3242,0,0,0,0,"Pitcairn Islands, United Kingdom"
